site_name,site,depth_designation,dt,month,year,time,hour,depth,chl,chl_cens,chl_flag,phaeo,phaeo_flag,phaeo_cens,nox_n,nox_n_cens,nox_n_flag,nh4_n,nh4_n_cens,nh4_n_flag,tn,tn_flag,op_p,op_p_flag,tp,tp_cens,tp_flag,tss,tss_cens,tss_flag,Sample Comments,Validation Comments,Latitude,Longitude
ROYAL RIVER - RR-06,RR-06,,2017-07-17,Jul,2017,11:10,11,0.2,4.74,FALSE,TRUE,2.31,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,,FALSE,FALSE,5,FALSE,FALSE,,"RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.794604,-70.168016
ROYAL RIVER - RR-06,RR-06,,2017-07-17,Jul,2017,11:40,11,0.2,,FALSE,FALSE,,FALSE,FALSE,0.17,FALSE,FALSE,0.032,FALSE,FALSE,0.605,FALSE,0.018,TRUE,0.151,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.794604,-70.168016
ROYAL RIVER - RR-06,RR-06,,2017-08-07,Aug,2017,09:40,9,0.2,8.41,FALSE,TRUE,1.37,TRUE,FALSE,0.136,FALSE,FALSE,0.015,FALSE,FALSE,0.365,FALSE,0.028,TRUE,0.043,FALSE,FALSE,9.3,FALSE,FALSE,,"OUT OF HOLD TIME., RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.794604,-70.168016
ROYAL RIVER - RR-06,RR-06,,2017-08-29,Aug,2017,10:40,10,0.2,7.66,FALSE,FALSE,1.96,FALSE,FALSE,0.097,FALSE,FALSE,0.004,TRUE,FALSE,0.44,FALSE,0.027,TRUE,0.048,FALSE,FALSE,5.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.794604,-70.168016
ROYAL RIVER - RR-06,RR-06,,2017-09-20,Sep,2017,10:50,10,0.2,38.4,FALSE,FALSE,5.2,FALSE,FALSE,0.127,FALSE,FALSE,0.004,TRUE,FALSE,0.563,FALSE,0.03,TRUE,0.091,FALSE,FALSE,8.8,FALSE,FALSE,,OUT OF HOLD TIME.,43.794604,-70.168016
ROYAL RIVER - RR-13,RR-13,,2016-08-09,Aug,2016,12:40,12,0.2,5.01,FALSE,TRUE,3.13,TRUE,FALSE,0.044,FALSE,FALSE,0.02,FALSE,FALSE,0.417,TRUE,0.036,TRUE,0.09,FALSE,TRUE,,FALSE,FALSE,NO QC RUN ON THIS DATA.,"COOLER OUT OF TEMPERATURE (12.3 DEG C), EXCEEDS 48 HOUR HOLD TIME BY 18 DAYS, HOLD TIME EXCEEDED BY 1 DAY, HOLD TIME EXCEEDED BY 1 DAY. ONE LCS EXCEEDED LMITS (112%).",43.79018,-70.156381
ROYAL RIVER - RR-13,RR-13,,2016-08-25,Aug,2016,15:15,15,0.2,3.2,FALSE,FALSE,1.35,FALSE,FALSE,0.005,TRUE,FALSE,0.004,TRUE,FALSE,0.21,FALSE,0.02,TRUE,0.033,FALSE,FALSE,,FALSE,FALSE,,EXCEEDS 48 HOUR HOLD TIME BY 16 DAYS,43.79018,-70.156381
ROYAL RIVER - RR-13,RR-13,,2017-06-01,Jun,2017,10:05,10,0.2,0.99,FALSE,FALSE,1.03,FALSE,FALSE,0.146,FALSE,FALSE,0.022,FALSE,FALSE,0.558,FALSE,0.022,TRUE,0.051,FALSE,FALSE,13,FALSE,FALSE,,OUT OF HOLD TIME.,43.79018,-70.156381
ROYAL RIVER - RR-13,RR-13,,2017-06-26,Jun,2017,11:29,11,0.2,4.97,FALSE,FALSE,1.42,FALSE,FALSE,0.032,FALSE,FALSE,0.004,TRUE,FALSE,0.296,FALSE,0.009,TRUE,0.046,FALSE,FALSE,13,FALSE,FALSE,,OUT OF HOLD TIME.,43.79018,-70.156381
ROYAL RIVER - RR-13,RR-13,,2017-07-17,Jul,2017,10:45,10,0.2,4.21,FALSE,TRUE,1.94,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,,FALSE,FALSE,9.1,FALSE,FALSE,,"RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.79018,-70.156381
ROYAL RIVER - RR-13,RR-13,,2017-07-17,Jul,2017,11:10,11,0.2,,FALSE,FALSE,,FALSE,FALSE,0.04,FALSE,FALSE,0.036,FALSE,FALSE,0.488,FALSE,0.021,TRUE,0.079,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.79018,-70.156381
ROYAL RIVER - RR-13,RR-13,,2017-08-07,Aug,2017,09:15,9,0.2,6.12,FALSE,TRUE,1.96,TRUE,FALSE,0.08,FALSE,FALSE,0.009,FALSE,FALSE,0.389,FALSE,0.024,TRUE,0.038,FALSE,FALSE,9.7,FALSE,FALSE,,"OUT OF HOLD TIME., RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.79018,-70.156381
ROYAL RIVER - RR-13,RR-13,,2017-08-29,Aug,2017,10:19,10,0.2,5.82,FALSE,FALSE,1.18,FALSE,FALSE,0.074,FALSE,FALSE,0.01,FALSE,FALSE,0.435,FALSE,0.033,TRUE,0.057,FALSE,FALSE,6.1,FALSE,FALSE,,OUT OF HOLD TIME.,43.79018,-70.156381
ROYAL RIVER - RR-13,RR-13,,2017-09-20,Sep,2017,10:15,10,0.2,18.9,FALSE,FALSE,4.28,FALSE,FALSE,0.125,FALSE,FALSE,0.004,TRUE,FALSE,0.363,FALSE,0.02,TRUE,0.073,FALSE,FALSE,8.2,FALSE,FALSE,,OUT OF HOLD TIME.,43.79018,-70.156381
ROYAL RIVER - RR-19,RR-19,,2015-09-02,Sep,2015,10:15,10,0.2,,FALSE,FALSE,,FALSE,FALSE,0.03,FALSE,TRUE,,FALSE,FALSE,,FALSE,0.042,FALSE,0.1,FALSE,FALSE,,FALSE,FALSE,,,43.795518,-70.145465
ROYAL RIVER - RR-19,RR-19,,2016-08-09,Aug,2016,12:10,12,0.2,4.26,FALSE,TRUE,2,TRUE,FALSE,0.014,FALSE,FALSE,0.053,FALSE,FALSE,0.338,TRUE,0.044,TRUE,0.091,FALSE,TRUE,,FALSE,FALSE,NO QC RUN ON THIS DATA.,"COOLER OUT OF TEMPERATURE (12.3 DEG C), EXCEEDS 48 HOUR HOLD TIME BY 18 DAYS, HOLD TIME EXCEEDED BY 1 DAY, HOLD TIME EXCEEDED BY 1 DAY. ONE LCS EXCEEDED LMITS (112%).",43.795518,-70.145465
ROYAL RIVER - RR-19,RR-19,,2016-08-25,Aug,2016,15:00,15,0.2,2.86,FALSE,FALSE,1.28,FALSE,FALSE,0.005,TRUE,FALSE,0.004,TRUE,FALSE,0.172,FALSE,0.012,TRUE,0.021,FALSE,FALSE,,FALSE,FALSE,,EXCEEDS 48 HOUR HOLD TIME BY 16 DAYS,43.795518,-70.145465
ROYAL RIVER - RR-19,RR-19,,2017-06-01,Jun,2017,09:05,9,0.2,0.99,FALSE,FALSE,0.82,FALSE,FALSE,0.107,FALSE,FALSE,0.026,FALSE,FALSE,0.565,FALSE,0.018,TRUE,0.048,FALSE,FALSE,9.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.795518,-70.145465
ROYAL RIVER - RR-19,RR-19,,2017-08-29,Aug,2017,09:40,9,0.2,4.99,FALSE,FALSE,1.27,FALSE,FALSE,0.034,FALSE,FALSE,0.004,TRUE,FALSE,0.381,FALSE,0.031,TRUE,0.043,FALSE,FALSE,6.4,FALSE,FALSE,,OUT OF HOLD TIME.,43.795518,-70.145465
ROYAL RIVER - RR-19,RR-19,,2017-09-20,Sep,2017,09:45,9,0.2,16.9,FALSE,FALSE,1.71,FALSE,FALSE,0.109,FALSE,FALSE,0.004,TRUE,FALSE,0.14,FALSE,0.016,TRUE,0.061,FALSE,FALSE,7.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.795518,-70.145465
ROYAL RIVER - RR-20,RR-20,,2017-06-26,Jun,2017,10:45,10,0.2,4.96,FALSE,FALSE,1.59,FALSE,FALSE,0.032,FALSE,FALSE,0.008,FALSE,FALSE,0.437,FALSE,0.01,TRUE,0.055,FALSE,FALSE,16,FALSE,FALSE,,OUT OF HOLD TIME.,43.796011,-70.143715
ROYAL RIVER - RR-20,RR-20,,2017-07-17,Jul,2017,09:15,9,0.2,3.93,FALSE,TRUE,1.46,TRUE,FALSE,0.038,FALSE,FALSE,0.029,FALSE,FALSE,0.391,FALSE,0.019,TRUE,0.039,FALSE,FALSE,8,FALSE,FALSE,,"OUT OF HOLD TIME., RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.796011,-70.143715
ROYAL RIVER - RR-20,RR-20,,2017-08-07,Aug,2017,08:45,8,0.2,5.59,FALSE,TRUE,2.01,TRUE,FALSE,0.065,FALSE,FALSE,0.004,TRUE,FALSE,0.319,FALSE,0.014,TRUE,0.033,FALSE,FALSE,14,FALSE,FALSE,,"OUT OF HOLD TIME., RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.796011,-70.143715
TROUT BROOK - TB01,TB01,,2016-07-21,Jul,2016,15:18,15,0.2,1.27,FALSE,FALSE,1.74,FALSE,FALSE,0.6,FALSE,FALSE,0.043,FALSE,FALSE,0.615,FALSE,0.014,TRUE,0.015,FALSE,FALSE,,FALSE,FALSE,NO QC RUN WITH THIS DATA.,EXCEEDS 48 HOUR HOLD TIME BY 5 DAYS. ESTIMATED HIGH DUE TO BLANK CONTAMINATION.,43.63663,-70.24934
TROUT BROOK - TB01,TB01,,2016-09-19,Sep,2016,16:00,16,0.2,2.8,FALSE,FALSE,2.49,FALSE,FALSE,0.075,FALSE,FALSE,0.07,FALSE,FALSE,0.772,FALSE,0.046,TRUE,0.072,FALSE,FALSE,,FALSE,FALSE,,EXCEEDS 48 HOUR HOLD TIME BY 12 DAYS,43.63663,-70.24934
WALTON PARK - PRV70,PRV70, SUR,2017-06-02,Jun,2017,12:05,12,0.2,1.37,FALSE,FALSE,0.93,FALSE,FALSE,0.131,FALSE,FALSE,0.024,FALSE,FALSE,0.426,FALSE,0.018,TRUE,0.008,TRUE,FALSE,6.4,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2017-06-27,Jun,2017,14:31,14,0.2,1.2,FALSE,FALSE,0.64,FALSE,FALSE,0.179,FALSE,FALSE,0.037,FALSE,FALSE,0.343,FALSE,0.013,TRUE,0.013,FALSE,FALSE,2.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2017-07-18,Jul,2017,12:16,12,0.2,,FALSE,FALSE,,FALSE,FALSE,0.079,FALSE,FALSE,0.056,FALSE,FALSE,0.315,FALSE,0.017,TRUE,0.053,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2017-07-18,Jul,2017,13:45,13,0.2,0.93,FALSE,TRUE,0.57,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,,FALSE,FALSE,3.1,FALSE,FALSE,,"RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2017-08-08,Aug,2017,12:25,12,0.2,0.94,FALSE,TRUE,0.48,TRUE,FALSE,0.061,FALSE,FALSE,0.061,FALSE,FALSE,0.255,FALSE,0.012,TRUE,0.021,FALSE,FALSE,2.5,TRUE,FALSE,,"OUT OF HOLD TIME., RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2017-08-30,Aug,2017,13:50,13,0.2,0.707,FALSE,FALSE,0.39,FALSE,FALSE,0.081,FALSE,FALSE,0.092,FALSE,FALSE,0.351,FALSE,0.027,TRUE,0.032,FALSE,FALSE,2.5,TRUE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2017-09-25,Sep,2017,15:40,15,0.2,1.22,FALSE,FALSE,0.089,FALSE,TRUE,0.127,FALSE,FALSE,0.04,FALSE,FALSE,0.317,FALSE,0.013,TRUE,0.057,FALSE,FALSE,2.5,TRUE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2018-05-10,May,2018,14:40,14,0.2,0.059,FALSE,FALSE,1.07,FALSE,FALSE,0.113,FALSE,FALSE,0.047,FALSE,FALSE,0.307,FALSE,0.014,TRUE,0.022,FALSE,FALSE,2.5,TRUE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2018-05-31,May,2018,13:40,13,0.2,0.925,FALSE,FALSE,0.644,FALSE,FALSE,0.141,FALSE,TRUE,0.057,FALSE,FALSE,0.342,TRUE,0.03,TRUE,0.02,FALSE,TRUE,2.5,TRUE,FALSE,,"OUT OF HOLD TIME., SAMPLE BEYOND HOLDING TIME, VALUE ESTIMATED HIGH DUE TO BLANK CONTAMINATION",43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2018-06-25,Jun,2018,16:40,16,0.2,1.54,FALSE,FALSE,0.68,FALSE,FALSE,0.158,FALSE,FALSE,0.046,FALSE,FALSE,0.487,FALSE,0.026,TRUE,0.037,FALSE,FALSE,3.8,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2018-07-18,Jul,2018,16:16,16,0.2,2.76,FALSE,FALSE,,FALSE,FALSE,0.117,FALSE,FALSE,0.076,FALSE,TRUE,0.437,FALSE,0.045,TRUE,0.064,FALSE,FALSE,5.2,FALSE,FALSE,,"BLANK CONTAMINATION AT RL, OUT OF HOLD TIME.",43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2018-08-08,Aug,2018,15:00,15,0.2,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.279,FALSE,,FALSE,0.058,FALSE,FALSE,,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2018-08-30,Aug,2018,14:30,14,0.2,2.27,FALSE,FALSE,0.51,FALSE,FALSE,0.061,FALSE,FALSE,0.03,FALSE,FALSE,0.328,FALSE,0.021,TRUE,0.034,FALSE,FALSE,2.5,TRUE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2018-09-20,Sep,2018,14:55,14,0.2,,FALSE,FALSE,,FALSE,FALSE,0.118,FALSE,FALSE,0.123,FALSE,FALSE,0.376,FALSE,0.022,TRUE,0.039,FALSE,FALSE,2.5,TRUE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2018-10-12,Oct,2018,13:25,13,0.2,0.67,FALSE,FALSE,0.52,FALSE,FALSE,0.127,FALSE,FALSE,0.042,FALSE,FALSE,0.234,FALSE,0.021,TRUE,0.039,FALSE,FALSE,3.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2019-05-15,May,2019,15:00,15,0.2,1.11,FALSE,FALSE,0.57,FALSE,FALSE,0.12,FALSE,FALSE,0.1,TRUE,FALSE,0.339,FALSE,0.007,TRUE,0.0191,FALSE,FALSE,3.9,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2019-06-05,Jun,2019,12:30,12,0.2,1.39,FALSE,FALSE,0.79,FALSE,FALSE,0.0967,FALSE,FALSE,0.1,TRUE,FALSE,0.455,FALSE,0.0112,TRUE,0.0196,FALSE,FALSE,2.1,FALSE,TRUE,,"Hold time exceeded by 2.4 hours., OUT OF HOLD TIME.",43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2019-06-27,Jun,2019,12:48,12,0.2,0.89,FALSE,FALSE,0.93,FALSE,FALSE,0.106,FALSE,FALSE,0.009,FALSE,FALSE,0.424,FALSE,0.0125,TRUE,0.0376,FALSE,FALSE,8.1,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2019-07-19,Jul,2019,12:40,12,0.2,0.71,FALSE,FALSE,0.45,FALSE,FALSE,0.076,FALSE,FALSE,0.017,FALSE,FALSE,0.308,FALSE,0.0094,TRUE,0.019,FALSE,FALSE,4.8,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2019-08-12,Aug,2019,14:55,14,0.2,0.68,FALSE,FALSE,0.54,FALSE,FALSE,0.063,FALSE,FALSE,0.043,FALSE,FALSE,0.317,FALSE,0.0124,TRUE,0.0211,FALSE,FALSE,2.1,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2019-09-03,Sep,2019,14:25,14,0.2,0.33,FALSE,FALSE,0.297,FALSE,FALSE,0.113,FALSE,FALSE,0.102,FALSE,FALSE,0.318,FALSE,0.0219,TRUE,0.0294,FALSE,FALSE,2.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2019-09-24,Sep,2019,13:38,13,0.2,0.487,FALSE,FALSE,0.313,FALSE,FALSE,0.131,FALSE,FALSE,0.123,FALSE,FALSE,0.362,FALSE,,FALSE,0.0346,FALSE,FALSE,2.7,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2019-10-16,Oct,2019,12:50,12,0.2,0.475,FALSE,FALSE,0.366,FALSE,FALSE,0.114,FALSE,FALSE,0.114,FALSE,FALSE,0.254,FALSE,0.0362,TRUE,0.0413,FALSE,FALSE,1.9,FALSE,FALSE,,OUT OF HOLD TIME.,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-05-26,May,2020,14:55,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.57124248745,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-05-26,May,2020,14:55,14,0.2,0.858,FALSE,FALSE,0.636,FALSE,FALSE,0.137,FALSE,FALSE,0.227,FALSE,FALSE,,FALSE,0.0211,TRUE,0.0354,FALSE,FALSE,2.5,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-06-16,Jun,2020,16:25,16,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.39393595592,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-06-16,Jun,2020,16:25,16,0.2,0.82,FALSE,FALSE,0.49,FALSE,FALSE,0.115,FALSE,FALSE,0.071,FALSE,FALSE,,FALSE,0.01,TRUE,0.0159,FALSE,FALSE,4.7,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-07-16,Jul,2020,14:50,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.35395507136,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-07-16,Jul,2020,14:50,14,0.2,,FALSE,FALSE,,FALSE,FALSE,0.077,FALSE,FALSE,0.03,FALSE,FALSE,,FALSE,0.0082,TRUE,0.0256,FALSE,FALSE,7.9,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-07-29,Jul,2020,14:40,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.26058052155,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-07-29,Jul,2020,14:40,14,0.2,0.529,FALSE,FALSE,0.713,FALSE,FALSE,0.0458,FALSE,FALSE,0.033,FALSE,FALSE,,FALSE,0.009,TRUE,0.0188,FALSE,FALSE,3.8,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-08-21,Aug,2020,15:40,15,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.2300378459,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-08-21,Aug,2020,15:40,15,0.2,0.614,FALSE,FALSE,0.787,FALSE,FALSE,0.0445,FALSE,FALSE,0.046,FALSE,FALSE,,FALSE,0.0096,TRUE,0.0143,FALSE,FALSE,2.2,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-09-14,Sep,2020,16:00,16,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.30892664416,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-09-14,Sep,2020,16:00,16,0.2,0.804,FALSE,FALSE,0.561,FALSE,FALSE,0.115,FALSE,FALSE,0.164,FALSE,FALSE,,FALSE,0.0256,TRUE,0.0313,FALSE,FALSE,2.2,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-09-24,Sep,2020,11:25,11,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,1.0717020055,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-09-24,Sep,2020,11:25,11,0.2,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,0.148,FALSE,FALSE,127,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-10-19,Oct,2020,13:30,13,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.72703724923,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.716911,-70.263999
WALTON PARK - PRV70,PRV70, SUR,2020-10-19,Oct,2020,13:30,13,0.2,0.58,FALSE,FALSE,0.52,FALSE,FALSE,0.144,FALSE,FALSE,0.116,FALSE,FALSE,,FALSE,,FALSE,0.0221,FALSE,FALSE,23.4,FALSE,FALSE,,,43.716911,-70.263999
